bid_seq,Sno,name,country,isindian,speciality,Batting_handedness,Bowling_handedness,team_name,bid_amt,base_price,est_auc_prc,Status
1032,31,"Colin De Grandhomme","New Zealand",Foreigner,"Bat All Rounder",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",220,75,NULL,Unsold
1034,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",75,75,NULL,Unsold
1035,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",80,75,NULL,Unsold
1036,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",85,75,NULL,Unsold
1037,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",90,75,NULL,Unsold
1038,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",95,75,NULL,Unsold
1039,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",100,75,NULL,Unsold
1040,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",110,75,NULL,Unsold
1041,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",120,75,NULL,Unsold
1042,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",130,75,NULL,Unsold
1043,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","DELHI DARE DEVILS",140,75,NULL,Unsold
1044,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",150,75,NULL,Unsold
1045,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","KINGS XI PUNJAB",160,75,NULL,Unsold
1046,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","KINGS XI PUNJAB",170,75,NULL,Unsold
1047,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","KINGS XI PUNJAB",180,75,NULL,Unsold
1048,35,"Yusuf Pathan",India,Indian,"Bat All Rounder",RHB,"RA Off Break","SUNRISERS HYDERABAD",190,75,NULL,Sold
1049,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","MUMBAI INDIANS",50,50,NULL,Unsold
1050,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",55,50,NULL,Unsold
1052,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",60,50,NULL,Unsold
1053,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",65,50,NULL,Unsold
1054,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","MUMBAI INDIANS",70,50,NULL,Unsold
1055,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",75,50,NULL,Unsold
1056,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","MUMBAI INDIANS",80,50,NULL,Unsold
1057,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",85,50,NULL,Unsold
1058,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","MUMBAI INDIANS",90,50,NULL,Unsold
1059,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",95,50,NULL,Unsold
1060,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","MUMBAI INDIANS",100,50,NULL,Unsold
1061,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",110,50,NULL,Unsold
1062,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","RAJASTHAN ROYALS",120,50,NULL,Unsold
1063,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",130,50,NULL,Unsold
1064,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","RAJASTHAN ROYALS",140,50,NULL,Unsold
1065,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",150,50,NULL,Unsold
1066,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","RAJASTHAN ROYALS",160,50,NULL,Unsold
1068,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",170,50,NULL,Unsold
1069,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","RAJASTHAN ROYALS",180,50,NULL,Unsold
1070,34,"Colin Munro","New Zealand",Foreigner,"Opening Batsman",LHB,"RA Medium","DELHI DARE DEVILS",190,50,NULL,Sold
1071,29,"Stuart Binny",India,Indian,"Bat All Rounder",RHB,"RA Fast Medium","RAJASTHAN ROYALS",50,50,NULL,Sold
1072,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",200,200,NULL,Unsold
1073,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",220,200,NULL,Unsold
1074,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",240,200,NULL,Unsold
1075,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",260,200,NULL,Unsold
1076,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",280,200,NULL,Unsold
1077,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",300,200,NULL,Unsold
1078,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",320,200,NULL,Unsold
1079,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",340,200,NULL,Unsold
1080,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",360,200,NULL,Unsold
1081,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",380,200,NULL,Unsold
1084,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",400,200,NULL,Unsold
1085,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",420,200,NULL,Unsold
1086,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",440,200,NULL,Unsold
1087,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",460,200,NULL,Unsold
1088,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",480,200,NULL,Unsold
1089,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",500,200,NULL,Unsold
1092,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",520,200,NULL,Unsold
1093,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",540,200,NULL,Unsold
1094,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",560,200,NULL,Unsold
1095,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",580,200,NULL,Unsold
1096,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","RAJASTHAN ROYALS",600,200,NULL,Unsold
1097,36,"Marcus Stoinis",Australia,Foreigner,"Opening Batsman",RHB,"RA Medium Fast","ROYAL CHALLANGERS BANGALORE",620,200,NULL,Unsold
1099,28,"Moeen Ali",England,Foreigner,"Bowl All Rounder",LHB,"RA Off Break","ROYAL CHALLANGERS BANGALORE",150,150,NULL,Unsold
1100,28,"Moeen Ali",England,Foreigner,"Bowl All Rounder",LHB,"RA Off Break","CHENNAI SUPER KINGS",160,150,NULL,Unsold
1101,28,"Moeen Ali",England,Foreigner,"Bowl All Rounder",LHB,"RA Off Break","ROYAL CHALLANGERS BANGALORE",170,150,NULL,Sold
1102,42,"Quinton De Kock","South Africa",Foreigner,"Wicket Keeper Bat",LHB,-,"ROYAL CHALLANGERS BANGALORE",200,200,NULL,Unsold
1103,42,"Quinton De Kock","South Africa",Foreigner,"Wicket Keeper Bat",LHB,-,"ROYAL CHALLANGERS BANGALORE",220,200,NULL,Unsold
1104,42,"Quinton De Kock","South Africa",Foreigner,"Wicket Keeper Bat",LHB,-,"ROYAL CHALLANGERS BANGALORE",240,200,NULL,Unsold
1105,42,"Quinton De Kock","South Africa",Foreigner,"Wicket Keeper Bat",LHB,-,"MUMBAI INDIANS",260,200,NULL,Unsold
1106,42,"Quinton De Kock","South Africa",Foreigner,"Wicket Keeper Bat",LHB,-,"ROYAL CHALLANGERS BANGALORE",280,200,NULL,Sold
1107,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",100,100,NULL,Unsold
1108,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",110,100,NULL,Unsold
1109,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",120,100,NULL,Unsold
1110,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",130,100,NULL,Unsold
1111,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",140,100,NULL,Unsold
1112,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",150,100,NULL,Unsold
1113,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",160,100,NULL,Unsold
1114,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",170,100,NULL,Unsold
1115,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",180,100,NULL,Unsold
1116,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",190,100,NULL,Unsold
1117,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",200,100,NULL,Unsold
1118,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",220,100,NULL,Unsold
1119,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",240,100,NULL,Unsold
1120,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",260,100,NULL,Unsold
1121,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",280,100,NULL,Unsold
1122,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",300,100,NULL,Unsold
1124,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",340,100,NULL,Unsold
1125,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",360,100,NULL,Unsold
1126,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",410,100,NULL,Unsold
1128,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",440,100,NULL,Unsold
1129,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",480,100,NULL,Unsold
1131,47,"Wriddhiman Saha",India,Indian,"Wicket Keeper Bat",RHB,-,"SUNRISERS HYDERABAD",500,100,NULL,Sold
1132,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"CHENNAI SUPER KINGS",200,200,NULL,Unsold
1133,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",220,200,NULL,Unsold
1134,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"CHENNAI SUPER KINGS",240,200,NULL,Unsold
1135,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",260,200,NULL,Unsold
1136,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"CHENNAI SUPER KINGS",280,200,NULL,Unsold
1137,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",300,200,NULL,Unsold
1138,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"CHENNAI SUPER KINGS",320,200,NULL,Unsold
1139,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",340,200,NULL,Unsold
1140,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"CHENNAI SUPER KINGS",360,200,NULL,Unsold
1142,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",380,200,NULL,Unsold
1144,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",400,200,NULL,Unsold
1145,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",420,200,NULL,Unsold
1146,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",440,200,NULL,Unsold
1147,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",460,200,NULL,Unsold
1148,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",480,200,NULL,Unsold
1150,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",500,200,NULL,Unsold
1151,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",520,200,NULL,Unsold
1152,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",540,200,NULL,Unsold
1153,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",560,200,NULL,Unsold
1155,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",580,200,NULL,Unsold
1156,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",600,200,NULL,Unsold
1157,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",620,200,NULL,Unsold
1158,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",640,200,NULL,Unsold
1160,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",660,200,NULL,Unsold
1161,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",680,200,NULL,Unsold
1162,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",700,200,NULL,Unsold
1163,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",720,200,NULL,Unsold
1164,43,"Dinesh Karthik",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",740,200,NULL,Sold
1165,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",200,200,NULL,Unsold
1166,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",220,200,NULL,Unsold
1167,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",240,200,NULL,Unsold
1168,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",260,200,NULL,Unsold
1169,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",280,200,NULL,Unsold
1170,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",300,200,NULL,Unsold
1171,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",320,200,NULL,Unsold
1172,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",340,200,NULL,Unsold
1173,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",360,200,NULL,Unsold
1174,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",380,200,NULL,Unsold
1175,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",400,200,NULL,Unsold
1176,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",420,200,NULL,Unsold
1177,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",440,200,NULL,Unsold
1178,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",460,200,NULL,Unsold
1179,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",480,200,NULL,Unsold
1181,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",500,200,NULL,Unsold
1182,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",520,200,NULL,Unsold
1183,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",540,200,NULL,Unsold
1184,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",560,200,NULL,Unsold
1185,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",580,200,NULL,Unsold
1186,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",600,200,NULL,Unsold
1187,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",620,200,NULL,Unsold
1188,49,"Robin Uthappa",India,Indian,"Wicket Keeper Bat",RHB,-,"KOLKATA KNIGHT RIDERS",640,200,NULL,Sold
1189,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",100,100,NULL,Unsold
1190,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",110,100,NULL,Unsold
1191,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",120,100,NULL,Unsold
1193,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",130,100,NULL,Unsold
1194,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",140,100,NULL,Unsold
1195,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",150,100,NULL,Unsold
1196,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",160,100,NULL,Unsold
1197,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",170,100,NULL,Unsold
1198,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",180,100,NULL,Unsold
1199,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",190,100,NULL,Unsold
1200,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",200,100,NULL,Unsold
1203,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",220,100,NULL,Unsold
1204,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",240,100,NULL,Unsold
1205,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",260,100,NULL,Unsold
1206,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",280,100,NULL,Unsold
1207,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",300,100,NULL,Unsold
1208,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",320,100,NULL,Unsold
1209,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",340,100,NULL,Unsold
1210,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",360,100,NULL,Unsold
1211,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",380,100,NULL,Unsold
1212,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",400,100,NULL,Unsold
1213,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",420,100,NULL,Unsold
1214,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",440,100,NULL,Unsold
1215,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",460,100,NULL,Unsold
1216,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",480,100,NULL,Unsold
1217,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",500,100,NULL,Unsold
1218,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",520,100,NULL,Unsold
1219,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",540,100,NULL,Unsold
1220,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",560,100,NULL,Unsold
1221,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",580,100,NULL,Unsold
1222,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",600,100,NULL,Unsold
1223,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",620,100,NULL,Unsold
1224,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",640,100,NULL,Unsold
1225,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",660,100,NULL,Unsold
1226,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",680,100,NULL,Unsold
1227,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",700,100,NULL,Unsold
1228,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",720,100,NULL,Unsold
1231,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",740,100,NULL,Unsold
1232,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",760,100,NULL,Unsold
1233,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",780,100,NULL,Unsold
1234,48,"Sanju Samson",India,Indian,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",800,100,NULL,Sold
1235,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",50,50,NULL,Unsold
1236,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"DELHI DARE DEVILS",55,50,NULL,Unsold
1237,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"DELHI DARE DEVILS",60,50,NULL,Unsold
1238,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",65,50,NULL,Unsold
1239,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"DELHI DARE DEVILS",70,50,NULL,Unsold
1242,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",75,50,NULL,Unsold
1243,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",80,50,NULL,Unsold
1244,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",85,50,NULL,Unsold
1245,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",90,50,NULL,Unsold
1246,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",95,50,NULL,Unsold
1247,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",100,50,NULL,Unsold
1248,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"DELHI DARE DEVILS",110,50,NULL,Unsold
1249,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"MUMBAI INDIANS",120,50,NULL,Unsold
1252,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",130,50,NULL,Unsold
1253,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",140,50,NULL,Unsold
1254,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",150,50,NULL,Unsold
1255,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",160,50,NULL,Unsold
